video_id,author,comment,published_at,likes,sentiment,toxicity,anomaly,summary,sentiment_label,toxicity_label,anomaly_label
VIBWdLLq9kQ,@vishielango3881,"hello bro, completely different and good experience in your teaching, your real time examples and coding techniques are stick in to my mind. you nailed it. thank you so much for spending your time in valuable reason, big applause...",2023-12-07T07:58:42Z,14,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@Logalaksmi,Anna  github la password ellam pottum gmail valla anna,2023-10-15T13:33:00Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@aravindaravindachari3265,thanks for git and git hub really its very helpful to me and  your way of teaching is so good everybody can understand if they watch it without skipping thanks a lot .🥰🥰,2023-12-08T16:31:06Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@vindhiyakunalan6436,Bro human resource management pathi solluinga bro plsss,2023-08-04T02:29:49Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@HariharanRangaraj,Thank you bro keep posting such courses. It'll help many 😊,2024-10-01T05:22:59Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@sivakrishnan8821,Bro explain fatal error,2025-01-05T05:04:29Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@priya.priyas.6320,Bro yen lab chromebook nu iruku ennala chrome la application edhum download panna mudiyala ..solution solluga bro epdi download pannalam nu ..,2023-07-25T12:15:26Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@aashikar7004,I have a doubt .After git diff code runs cannot come out from there how to resolve.anyone answer pls,2025-02-04T10:24:43Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@nikhileshmarella2687,very good,2023-12-29T10:48:19Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@ravitheja7766,Awesome bro - like a quick Cheat sheet for git stuff 🤝👍,2024-07-16T06:07:07Z,0,negative,toxic,normal,,,1,0
Ip2TA2ijDmA,@R7isLive4u,@M Prashant . Email notification configuration is missing. in case we want to add extra DL for notification. Kindly check.,2025-06-03T07:07:14Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@praveenkumar-prince,"Simply awesome bro, i wasted a day try understand this but u make me understood with in a hour",2023-07-08T13:34:29Z,3,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@akilakuzhalim6657,Angular and react video podunga na,2023-12-14T07:51:26Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@___Tom.Jerry___57,Bro what is your real name bro,2023-08-03T13:04:13Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@boojabooja1286,Bro python intermediate course and mini projects long video podoga,2025-05-30T12:37:22Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@abisheksam19,One of the finest videos ever! Thank you brother!,2024-08-25T20:35:54Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@SureshKumarV-li8kw,Good explanation bro 🔥🔥🔥,2024-04-27T09:18:38Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@DeepakKumar-ho7xt,Pro frondent web development services pothunka pro,2023-08-04T16:46:44Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@rebeccajean7653,Hi bro. If laptop does not allow the our github's user name and password to use github in laptop means can we do directly in online itself? after i do as per ur instructions it does not store my username and email of github an additional dialogues appears,2024-07-01T11:36:48Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@21ECE-50-Soundharya.C,Text2.txt push pana mutila bro,2024-03-22T10:17:16Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@sri_selinophile,Thank you broo.. Helpfull..👍🏻✨😊,2025-05-10T07:07:47Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@ahilesharavind840,Laptop suggest pannuga,2023-07-24T13:21:27Z,1,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@pareshch6057,thank you sir ....i loved your way of explaination,2023-09-07T15:03:34Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@sathishkrishnamoorthy9915,I watched your  YouTube video. your video is easy to be learned and you're teaching is fantabulous. I believe yet more videos you'll upload for us❤,2023-09-07T15:39:47Z,0,negative,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@AliMurtaza-g8p6l,"bhai, superlative YAML file explanation ever. Thank You!",2025-10-17T07:04:35Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@onfiregaming7786,Eagerly waiting for this topic bro😊😊❤,2023-07-24T14:20:09Z,21,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@santoshsingupilla6029,really nice explanation bro😀,2025-07-20T16:58:53Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@DellibabuS,No Words To explain... You Nailed It❤‍🔥,2024-08-01T17:50:56Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@PrabhuRamNagarajanES,Simple and excellent explanation with handson... very good job... Please do more like this...,2025-01-10T09:13:54Z,0,positive,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@anilavhad2958,Thanks bro for the session,2025-10-09T11:02:08Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@karthickd1043,"very good, thanks",2025-04-27T11:38:03Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@mrnerd73,"nice explanation sir, thank you ❤🧡",2025-01-05T12:33:20Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@ajeethp3811,"super, Excellent tutorial for gitHub. It's definitely helpful for freshers. I have one request to you bro, please continue MySQL series.",2024-05-21T05:42:54Z,1,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@grayHatHakr,Thank you❤,2025-04-20T10:24:17Z,0,negative,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@dark_1535,"Can I get ON JOB TRANING in GitLab ?
is that possible ?",2025-01-15T20:25:02Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@muralidharansk5990,You are awesome 💯... Please create a tutorial for Jenkins and Docker as well it's helpful for the devops aspirants,2024-05-28T18:59:23Z,1,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@RosarioAruldoss,"Timestamps 
00:02 - Git is a version control system.
16:00 - Foreign files and folders found in git repository
28:16 - Foreign files and changes
35:55 - Foreign files were added and pushed to the origin branch.
46:28 - Switched to a new branch and created a new file
56:22 - Create a new branch and push it to origin
1:04:15 - Branches and conflicts in Git
1:14:00 - Foreign branches and changes have been committed

Well explained brother. Everything was clearly explained.",2025-04-02T15:13:11Z,62,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@shehanashcrafts2484,Bro intha presentation link kuduthinga na padika use pannipomm😅,2023-08-13T07:49:04Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@naveenkumar-ik8bx,Very nice explanation. Understood the concept well. Keep Going . You nailed it.,2023-12-29T11:55:55Z,1,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@vidhyashreer5324,"Can you show the same in Fork also please, I am not getting any tutorial in fork, you explain very well. I am struggling to learn this in fork tool",2025-08-20T18:03:51Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@KiranAnurama,Easy ga ardham ayela cheparu. Well explained. Thanks for the video.,2024-03-06T05:23:41Z,1,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@swethakorupolu7683,Thank you for making me learn in an easy way .,2023-10-14T12:51:33Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@karthikcena9756,Nice explanation bro thankyou ❤,2024-05-16T17:34:18Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@vicky.m8258,We need Ui and Ux explanation videos,2023-07-31T17:49:23Z,2,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@resmi687,"Bro, data annotation video poduma pls. Im from kerala, i understand your videos betterthan malayalam videos.",2023-09-14T20:44:46Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@Soorya-v4e,Good explanation bro no 1 GitHub tutorial in Tamil 🎉,2024-08-15T11:30:22Z,1,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Mahalakshmi-xi8rm,I have an issue in accepting repository invite .what is a problem behind it?,2023-09-10T05:43:47Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@anitha12346,Plz anna deep learning and machine learning video please uploaded most requested plzzzzzzzz anna,2023-07-25T16:44:59Z,1,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@MadhanMohanReddy-y9d,tq this type of information  boss,2024-11-06T09:12:59Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@gopitarun2738,Tutorial is almost pro for industry level,2023-07-05T16:24:14Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@sairam_adaboina,"Thank you sir 
your exaplantion was nice, please upload more and more videos.",2023-08-06T16:41:40Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@kalakkaltrolls2570,"bro, can u add the ppt link",2024-04-22T11:10:10Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@rekhajudhagiri3406,Thank you so much bro chala Baga explain chesaru telugulo,2023-10-05T08:41:31Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@navyaboorla5799,I liked your way of teaching. Keep posting such videos.Its informative and useful.Thanks a lot for your effort.,2023-04-03T17:35:33Z,3,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@Suryanarayanan-q3b,bro can you kindly tell me what is the use of gitlab and what are the difference between gitlab and github .,2024-02-02T12:31:31Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@MailCommon,"Thank you bro
Easy to understand",2024-08-27T19:34:24Z,1,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@VinayKumar-yz8uj,Awesome bro.. so clear and crispy,2023-07-10T05:39:32Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@KalaivaniManogaran-m1p,your teaching it's really awesome bro....now i'm working intern for Front End developer it's very use full to me... thanks a lot bro !,2024-10-28T16:11:18Z,6,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@Lokesh-y9b,"18:22  ls -la   to show the hidden files and if you want to view whats inthe .git file ls .git
19:11 touch filename(example.txt)
Or 
19:11  vim example.txt      it directly creates the file (if doesn’t exist)and opens it 
After opening the file press (esc+i +enter)to insert (mode ) write something into the file and to exit (esc+:x+enter) 
28:25  to track all the files.use 
git add .     Or git add - - all
29:16  if you want all the files to be commit to the local repository can use git commit -a -m”” (-a > all the files at a time)",2024-08-14T13:49:12Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@ramyahoney2697,Nenega pesarpo Arjun das da enaku naybgam vararu❤,2023-08-02T03:34:09Z,2,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@b.harshini7785,"@VamsiBhavani Anna oka doubt, nenu VS code and git repository create chesanu kani I am not able to fetch the status of git, command prompt lo chusinappudu, please help anna.",2025-08-17T16:02:48Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@vettypayalugaedits,"Super 👌 bro 
Thank you ❤",2025-01-18T14:56:08Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@texastejausa2517,Thanks for video bro really it's just awesome :),2023-11-04T08:59:30Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@the_jeyroon,"Hai bro 24:40 la git push orgin main la run agala eppidi bro sign in panratuku 
Git la signout pannitu sign in pannitan but ethuvum teriyala ena pananum.   Yarathu sollunga please",2024-08-22T16:01:41Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@vishnumohanan551,"Broo nee vere level vroo... Indhe topic enge refer panrathu nu theriyaame irundhe ... Bro apdiye data structures and sql , no sql concept for python potrunge vro🙏🙏",2023-07-24T14:59:40Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@ananthiananthi3500,I'm shocked,2025-01-15T13:22:22Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@charlesj-x1m,mass bro,2025-02-25T15:28:34Z,1,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@hareeshms2320,Bro devops pathi podunga ...bro pls vere utube channel pathen puriyala...onga examples ellam crt ah puriyum,2024-01-05T05:44:42Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@PriyaBura,"i understood this concept very clearly ,thanks bro",2025-10-11T12:59:04Z,1,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@neelesh102,Excellent lecture from you sir ❤,2024-07-24T17:22:48Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@S.Thilothamma,Those who are watching without laptops🥲,2024-09-14T17:30:49Z,1096,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@arunachalamp4515,Thank you very brother ❤❤ I have learnt lot of things about git❤,2024-05-16T07:15:37Z,1,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@balaji.d2719,Very good tutorial. Learnt very easily. Good content,2024-04-01T21:28:59Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@prashanthiavula486,"Anna, mouse tho antha neat ga Ela rastunaru. Edaina tool use chestunara or mouse pen ah. Please chepandi Anna I need that",2023-04-11T08:34:24Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@ArunG-e6e,vera level teaching bro,2024-11-10T15:07:16Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@songzzzzzzzzzzzz,you are the best broo...i saw only one video about git...actually this is the one video....your explanation is too good.,2024-08-02T09:41:03Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@pepakayalasiva-zn2vt,super anna  thank you,2024-12-09T09:54:41Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@krishthoughtstamil,Yapppa saamy... Naanellam maramandai ya....ana enakkum puriya vachuttiye thala........you teaching skill is awesome.....nee dhaan thala ...enakku ini youtube குரு🙏🏻,2024-03-07T12:45:16Z,53,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@CodeWithLoser,Keep growing bro👍,2023-07-24T13:17:27Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@reddyprasad833,"super bro, good explanation.",2024-03-24T13:25:11Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@talasudinesh2926,Very interesting explanation...tone is very pleasant,2024-10-03T16:45:41Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@parthiban.s4291,ppt please brooooooooooooo,2025-04-21T15:53:37Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@anandreddy2574,"Thanks you vamsi , for nice and clear cut  explanation. I appreciate your work.",2023-07-05T14:11:52Z,1,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@RikkuBaggu,"Thank You very much, Vamsi.
I used to think git is a complicated thing to master. But you made it very simple for me.",2024-01-13T03:04:33Z,1,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@Manojsai.k,what is the difference between git push -u origin and git push --set-upsteam origin,2024-07-18T11:24:58Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@rcbalaji6574,Bro but boss oda email I'd password kudukkamttereh apo yepdi avuroda repo push panradhu bro????,2023-07-25T13:13:50Z,0,positive,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@RajkumarNilkant,Can you make a eCommerce website with database and deploy it.,2024-07-31T11:06:11Z,1,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@pinkyrabbit680,Yes bro full stack development Kum oru full 10hr video venum bro,2024-10-13T09:04:06Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@sivashankar5496,Good explanation and super 👍👍👍,2024-04-24T16:08:10Z,0,positive,toxic,spam,,,1,0
Ip2TA2ijDmA,@NikitaSingh-hm1be,How to run Robot framework automation test cases in git lab on linux server? Please video?,2025-06-04T09:18:09Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@bhavanayadav2974,"I'm so grateful and thankful 🙏  to see this video on git. As I'm new person to git, saw other videos and never made me understand rather made go mad. Your experience and knowledge speaks through explanation. ❤😊",2025-05-11T17:30:38Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@venurajyam1905,worst ga cheputhunavu ra avadra neeku narpindhi bakar ga,2023-10-22T07:29:37Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@sushcreations207,Pls upload the use of git and github for automation tester,2025-08-13T07:26:17Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@sandhiyaganesan6951,Ennaku output change pannanum bothu change je agala😢,2024-06-01T16:52:25Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@Gayugayu-r4y,Hi bro just I  request you to reply bor my comment . I am a 11th standard government school student I want to learn many things about the computer and I am new to computer please help me what I doo,2023-09-24T13:15:21Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@divyasatya5033,Way of explanation was superrr broo max study related videos chusthey felt like sleep....but mee video 1sec kuda ala anipinchaledhu after a long time find a best tutor thank you so much bro,2025-05-27T10:13:36Z,0,neutral,toxic,spam,,,1,0
Ip2TA2ijDmA,@MohasinManer,Bhai Terraform zero to hero pe bhi video banado,2024-05-23T06:17:20Z,3,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@AnilKumar-ke3yf,Good Teaching skills. Baga cheppav Bro local language lo local ki Remote ki Difference.,2024-08-20T06:40:23Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@gopi423,"Nice Vamshi, keep it up",2025-02-07T07:07:57Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@balusingh4752,super bro your are a good explain of  tutorial ..............,2023-08-19T17:34:59Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@Saiprakashreddyyyyy,Broo how to delete a repo in github that  you have created earlier and not needed it now!!,2023-03-26T04:21:57Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@Suriyaa__G,Javascript poduga bro🙏🏻,2023-07-24T15:03:13Z,2,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@Shri_Harini_09,Sir na terminal la git clone antha https link kudutha error tha varuthu sir na ena pana,2024-11-21T04:39:50Z,1,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@chandramamillapalli984,Superb explanation bro.really appreciate your work ❤,2024-03-27T18:37:29Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@aravinthdavid8837,I want RDBMS and Plsql,2023-07-24T13:55:57Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@21ECE-50-Soundharya.C,I want this pdf,2023-07-27T16:18:23Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@sangeethadharmaraj4891,"Bro bank exams ku computer basics dha varum
Ibps po sbi po oda computer syllabus solli kudutha nalarukum
Because ninga nalla purira madhiri solringa",2023-07-27T11:12:00Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@Vijay-cz7pe,Could you also please make a tutorial on MLOps?,2024-05-20T18:31:08Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@himabindus3862,"Hi Vamsigaru, very much impressed with your narration and so easy to learn, Could you please try making videos on generative AI and ML with more details, would be great if you can,Thank you",2025-02-06T01:55:35Z,1,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@PavanKumarBolisetty,i learnt really well and new to this topic .thank you for your efforts @Vamsi Bhavani,2023-03-11T13:25:41Z,4,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@SangeethK-s1b,thank you bro....,2024-01-29T07:05:27Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@SamPrakashM,Useful Bro thank you so much,2024-11-16T12:49:02Z,1,positive,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@swatigupta9103,Please make the tutorial on Artifactory.,2024-06-23T03:52:44Z,0,positive,toxic,spam,,,1,0
Ip2TA2ijDmA,@compsciranjeet,Very well explained from basic. It is nice to watch your video.,2025-05-14T05:50:29Z,1,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@NarendraKumar-es4ej,Well explained.😊,2024-04-20T11:28:30Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@saivigneswarans879,Well Presented :) Thanks,2024-06-13T01:11:43Z,1,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@kotamrajusurya9185,Thank you Vamsi Garu for posting such a great tutorial video.,2023-07-30T19:40:52Z,0,neutral,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@davshakya,thanks bro,2024-09-22T09:35:47Z,1,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@TharnishR,This video valuable for ₹10000.!! 😮  But upload in YouTube for free purpose.?? Thanks you so much 😊,2024-02-25T07:39:50Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@lighthouse...9964,Really a great video should everyone understand before starting working in git in realtime.,2025-01-28T16:14:29Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@skishore8624,Bro please provide the PPT mentioned in above video.,2023-12-11T05:32:47Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@universe5441,17:50  git puss,2024-03-05T06:25:06Z,0,neutral,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@avnishbhardwaj747,Best Video So far thanks Prashant,2025-09-23T10:53:18Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@mageshkumar5338,"Hi Bro am getting error while i copied the link from github """"got : The term 'got' is not recognized as the name of a cmdlet, function, script file, or operable program. Check the 
spelling of the name, or if a path was included, verify that the path is correct and try again.
At line:1 char:1
+ got clone gh repo clone mail2magesh/githupemc1
+ ~~~
    + CategoryInfo          : ObjectNotFound: (got:String) [], CommandNotFoundException
    + FullyQualifiedErrorId : CommandNotFoundException",2023-09-28T10:13:24Z,0,neutral,toxic,spam,,,1,0
