video_id,author,comment,published_at,likes
VIBWdLLq9kQ,@LingeshWaran-wo6uf,Big Fan Your Work Bro🙌,2024-04-22T07:49:29Z,0
VIBWdLLq9kQ,@LingeshWaran-wo6uf,Vera mari ⚡  Vera mari ⭐ Bro 💥,2024-04-22T07:48:05Z,0
VIBWdLLq9kQ,@gogo-ke9gy,Spring boot podunga bro,2024-04-21T14:06:04Z,1
VIBWdLLq9kQ,@gogo-ke9gy,Bro java full stack development series pannuga bro,2024-04-21T14:05:36Z,1
VIBWdLLq9kQ,@SaiSuba2697,U r the great ❤... thanks alottt bro❤🎉,2024-04-21T04:57:13Z,0
VIBWdLLq9kQ,@arunthiyaagarajan,மிக அருமாயான மற்றும் புரியும்படியான விளக்கம். ❤,2024-04-18T07:53:22Z,0
VIBWdLLq9kQ,@kalpana-iw2ch,Node.js  full  tutorial panuga bro plz,2024-04-15T02:38:15Z,2
VIBWdLLq9kQ,@kavithakavi7486,Just like a wow video 🎉Tqsm bro & do it more like this....,2024-04-11T10:39:30Z,1
VIBWdLLq9kQ,@arvind.n9793,very use full video ... THANKYOU for your effort,2024-04-10T12:33:02Z,0
VIBWdLLq9kQ,@anishb5741,Bro send this video PPT in description box or comment,2024-04-09T15:37:39Z,1
VIBWdLLq9kQ,@DrakenQ,Bro vs code Full tutorial,2024-04-05T08:12:45Z,0
VIBWdLLq9kQ,@ignatiousamalraj5199,Eclipse laum same commet ah bro?,2024-04-03T08:08:44Z,0
VIBWdLLq9kQ,@balaji.d2719,Very good tutorial. Learnt very easily. Good content,2024-04-01T21:28:59Z,0
VIBWdLLq9kQ,@hari7110,awesome explanation!,2024-04-01T19:35:10Z,0
VIBWdLLq9kQ,@saravananramasamy6353,really very good bro :),2024-03-31T14:00:13Z,0
VIBWdLLq9kQ,@SaiSuba2697,Bro really i appreciate u❤...i saw many videos but i didn't get idea and too bored .but your video adipoliiiiiiii 🎉...all beginner will learn easily❤...tnqq bro,2024-03-30T17:23:37Z,16
VIBWdLLq9kQ,@sivakumar-qf9gd,Brooo git ivlo dhana na yannamo python mari program language nanacha.... Ivlo dhana apde nu nanaika vachadhu neenga... Thank you much broooo.... Excellent video,2024-03-29T17:13:20Z,6
VIBWdLLq9kQ,@sivakumar-qf9gd,Broo konjama irukaradhunala merge panradhu pannitoam... Bulck aa code rendu branch la irundha yapde resolve pannalam?,2024-03-29T17:00:45Z,0
VIBWdLLq9kQ,@NareshRajendiran-fr5zd,"Very Nicely explained, hats off to you 😇",2024-03-28T07:27:33Z,0
VIBWdLLq9kQ,@satheeshMS,"thanks bro, nalla explain panninka",2024-03-27T10:29:09Z,0
VIBWdLLq9kQ,@kathirking9554,perfect explain about github,2024-03-27T06:27:08Z,0
VIBWdLLq9kQ,@niyanthaanandan9934,hi anna..how to debug the code using breakpoints etc .. adhu pathi oru video poodunga,2024-03-27T04:17:48Z,0
VIBWdLLq9kQ,@shanmugavadivelArts,very nice bro,2024-03-23T09:33:05Z,0
VIBWdLLq9kQ,@21ECE-50-Soundharya.C,Text2.txt push pana mutila bro,2024-03-22T10:17:16Z,0
VIBWdLLq9kQ,@samdool3693,Very very useful Fully clear. Thank you bro💕💕,2024-03-21T10:40:52Z,0
VIBWdLLq9kQ,@sowmiyanagaraj3532,Bro git clone url paste after show object not found what can do solve in this problem pls tell bro,2024-03-21T08:49:27Z,0
VIBWdLLq9kQ,@chayankumar_cj,hi anna   git hub la folder eappidi  upload pannurathu,2024-03-20T16:35:01Z,0
VIBWdLLq9kQ,@Akash-wk7ph,Thanks bro it's very useful for me 🙂,2024-03-20T11:26:14Z,1
VIBWdLLq9kQ,@MujahidhaFathima,Hellow actually my create new file option is still loading.. what can i do and im using linux,2024-03-20T08:44:23Z,0
VIBWdLLq9kQ,@SathyaRaj-f3c,I like ur video so much bro thank's for sharing ur knowledge,2024-03-18T16:53:38Z,0
VIBWdLLq9kQ,@nnshreenandhan9431,Thank You So much Bro,2024-03-18T14:54:27Z,0
VIBWdLLq9kQ,@gowsihangowsi4505,bro react tutorial vedio upload pannung,2024-03-18T02:54:14Z,1
VIBWdLLq9kQ,@ungaliloruvan-sp,Broantha ppt send pannunga,2024-03-17T12:56:06Z,0
VIBWdLLq9kQ,@theyarnbowlcrochet,You did a great job brilliant,2024-03-15T22:25:43Z,0
VIBWdLLq9kQ,@notxgunyt125,Enna pa saraka potu variya 😂kankattuduthe,2024-03-15T11:00:21Z,0
VIBWdLLq9kQ,@Vinothkumar-ig4wl,Master piece content for Beginners. Thank you,2024-03-15T08:01:21Z,0
VIBWdLLq9kQ,@sathish2268,Bro intha ppt vanuim bro,2024-03-14T06:27:09Z,0
VIBWdLLq9kQ,@VijayaKumar-th4fo,Bro ppt kedaikuma....plz send panunga bro,2024-03-14T03:37:12Z,0
VIBWdLLq9kQ,@Village-Vivasai,"first time Create pana repository Branch main nu eruku , sec time matum Master nu varuthu , en bro,",2024-03-13T16:22:12Z,0
VIBWdLLq9kQ,@OrbitalCodex,Bro shre the ppt bro i may useful for me,2024-03-12T16:44:05Z,0
VIBWdLLq9kQ,@krishthoughtstamil,Yapppa saamy... Naanellam maramandai ya....ana enakkum puriya vachuttiye thala........you teaching skill is awesome.....nee dhaan thala ...enakku ini youtube குரு🙏🏻,2024-03-07T12:45:16Z,53
VIBWdLLq9kQ,@rdxsathish7199,Super bro,2024-03-05T08:08:21Z,0
VIBWdLLq9kQ,@universe5441,17:50  git puss,2024-03-05T06:25:06Z,0
VIBWdLLq9kQ,@Manojkumar-nt8mp,"Extraordinary work bro, Really appreciate your teaching skills.
I learned all this concept for 3 years but now only I understood the concepts
PLEASE MAKE MORE VIDEOS IN DEVOPS , It will be useful to everyone",2024-03-04T11:15:07Z,5
VIBWdLLq9kQ,@Vasanthh-h1h,"Hi bro,andha ppt folder pdf shsre pannuga bro",2024-03-04T08:49:12Z,1
VIBWdLLq9kQ,@MadaswamyMurugan,Good explanation... Thanks Bro,2024-03-03T07:08:15Z,0
VIBWdLLq9kQ,@dinesh6173,Git push orgin main - command la 'orgin' does not appear to be a git repository nu error varudhu bro. Orgin ku bathila repo link ah pota push aagudhu. ungaluku epdi orgin nu pota push aachu?,2024-03-02T04:18:19Z,0
VIBWdLLq9kQ,@universe5441,gitclone 15:18,2024-03-01T14:58:14Z,0
VIBWdLLq9kQ,@universe5441,gitclone  15:31,2024-03-01T14:55:57Z,0
VIBWdLLq9kQ,@santhoshbestonly4615,thank you 🥰,2024-03-01T07:32:29Z,0
VIBWdLLq9kQ,@srinathm3949,great content,2024-02-29T19:17:27Z,0
VIBWdLLq9kQ,@venkmano,How to run project pls explain,2024-02-29T07:09:13Z,1
VIBWdLLq9kQ,@sugendhirank1304,Excellent Elegant Exceptional ✨,2024-02-28T12:45:26Z,0
VIBWdLLq9kQ,@itsBalajiM,"Great work bro, thank you 👍",2024-02-28T07:21:48Z,0
VIBWdLLq9kQ,@Abdhurrahman26,absolutely brilliant Bro good explanation  you for this content bro,2024-02-28T00:59:44Z,0
VIBWdLLq9kQ,@damumani6122,Your explanation is very clear & I am easily understand all the entire contents in this video. Great job bro 👍🏻 👏🏻,2024-02-26T17:21:30Z,0
VIBWdLLq9kQ,@TharnishR,This video valuable for ₹10000.!! 😮  But upload in YouTube for free purpose.?? Thanks you so much 😊,2024-02-25T07:39:50Z,0
VIBWdLLq9kQ,@samjacob2002,Bro I am staying 6 std it is my bro phone I like python when I listen to your python video  phone so I got a good name in computer class thanks,2024-02-24T15:26:17Z,0
VIBWdLLq9kQ,@universe5441,41:12,2024-02-23T16:07:44Z,0
VIBWdLLq9kQ,@Ravichandran.-ls7uf,"What is best no code app development platform

Flutterflow 

Appmysit  WordPress 

Appypie 

Bubble

Adalo

Please tell me",2024-02-23T06:34:44Z,0
VIBWdLLq9kQ,@nctzen_johnbanana1340,"In command prompt, git is not recognized it seems",2024-02-22T10:39:13Z,0
VIBWdLLq9kQ,@ajithprasath6869,perfect ❤,2024-02-20T08:32:26Z,0
VIBWdLLq9kQ,@AbishaIcfoss,excellent boy..admired...thank you,2024-02-20T05:47:23Z,0
VIBWdLLq9kQ,@shiva8562,I thank you very very much bro 🙏 I learn git from your efforts of this video I learn this I feel 1 step in forward today I will meet you one day sure 😁 thank you ❤️❤️,2024-02-18T16:25:35Z,0
VIBWdLLq9kQ,@AbishaIcfoss,can u upload video for gitlab tutorial???,2024-02-17T17:00:42Z,0
VIBWdLLq9kQ,@MuthuramanMaheshwari,Bro Jenkins pathi full vid poodungga,2024-02-16T17:11:47Z,0
VIBWdLLq9kQ,@MohammedRasheek,"Very good effort and a good explanation for beginners, thanx a lot",2024-02-14T17:31:13Z,0
VIBWdLLq9kQ,@உங்களில்ஒருத்தி,Hai sago semma voice pa🎉🎉🎉🎉🎉🎉 i inspired you 🎉 vazzlthukal,2024-02-14T12:55:08Z,0
VIBWdLLq9kQ,@Keerthidazzling,Terminal pona error varuthu bro,2024-02-11T06:56:17Z,0
VIBWdLLq9kQ,@dk-nz,Absolutely awesome bro...,2024-02-10T08:28:26Z,0
VIBWdLLq9kQ,@PUTHUSAYOSINANBA,Bro coolip poduvingala bro...patha apdi theriuthu😊,2024-02-09T17:52:39Z,0
VIBWdLLq9kQ,@swethaammu3820,"Github link ah visual studio laa paste panna Adu normal folder ahh change aagala....error varudhu..
So aduku enna pananum broo",2024-02-09T17:03:57Z,0
VIBWdLLq9kQ,@sarathijeeva6712,Bro backend developement viedo potunga,2024-02-08T17:50:21Z,0
VIBWdLLq9kQ,@RenugaDevijk,Bro Oracle pathi video podunga,2024-02-08T05:40:55Z,0
VIBWdLLq9kQ,@allwintitus491,"thanks anna ive learnt git and github commands good inputs anna 
pls do make course on react native",2024-02-08T01:20:03Z,0
VIBWdLLq9kQ,@sundarpandian6772,worth uh,2024-02-07T05:55:29Z,1
VIBWdLLq9kQ,@karunakaran97,"Semma bro, chance a illa. I ve attended 2 days class but no use, nothing understandable, but your video amazed and teached well and great.",2024-02-05T18:50:55Z,12
VIBWdLLq9kQ,@gowthambe91,Thanks brother!,2024-02-04T02:23:27Z,0
VIBWdLLq9kQ,@ganesavs7167,16:53,2024-02-03T10:19:39Z,1
VIBWdLLq9kQ,@Suryanarayanan-q3b,bro can you kindly tell me what is the use of gitlab and what are the difference between gitlab and github .,2024-02-02T12:31:31Z,0
VIBWdLLq9kQ,@RivFlash,supiri bro,2024-01-31T17:33:46Z,0
VIBWdLLq9kQ,@Kandhan-Arumugam,bro include chapters in our video description much better,2024-01-31T17:05:48Z,0
VIBWdLLq9kQ,@doingsafe.official,Thank you..,2024-01-31T16:25:42Z,0
VIBWdLLq9kQ,@SangeethK-s1b,thank you bro....,2024-01-29T07:05:27Z,0
VIBWdLLq9kQ,@VigneshKumar-ou4zz,Bro config-- global is not a git command nu varuthu bro,2024-01-29T05:35:29Z,0
VIBWdLLq9kQ,@nasrinbanu4857,Sir wordpress tutorial podunga sir,2024-01-28T01:28:26Z,0
VIBWdLLq9kQ,@vijayakumarv8133,Thaliva You are Great !,2024-01-24T17:50:11Z,0
VIBWdLLq9kQ,@-PradeepRaja,text3 folder already added Thana bro why once again add pannuriga commit panna pothumla?,2024-01-23T15:52:56Z,0
VIBWdLLq9kQ,@KavinKannan-eq1eg,thank for your this video that was very helpful to learn git bro...,2024-01-23T10:59:05Z,0
VIBWdLLq9kQ,@keerthu_from_magudansavadi,Hi excel advanced video podunga thalaivare,2024-01-19T18:19:04Z,0
VIBWdLLq9kQ,@Hero360-k1e,Anna enaku clone aga maatinguthu 15:09,2024-01-17T12:00:06Z,4
VIBWdLLq9kQ,@lakshmann9825,45:11,2024-01-16T17:06:15Z,0
VIBWdLLq9kQ,@datemike2994,Hands down! This is the best tutorial for Git/GitHub in internet!! Need more such content/tutorials from this channel and thanks a bunch :),2024-01-14T13:04:58Z,24
VIBWdLLq9kQ,@ansarimohamed879,good video to understand this git hub concept very much useful and i love the way when you teach again and again,2024-01-13T10:45:45Z,0
VIBWdLLq9kQ,@gbalajikav8868,"Thank you very much brother, the way of your teaching is made us full focused, thanks for your valuable time to made this video and knowledge sharing.",2024-01-11T08:03:30Z,1
VIBWdLLq9kQ,@anusiyagurusami5053,9:31 git installation,2024-01-11T06:51:39Z,0
VIBWdLLq9kQ,@kalpanamalin8125,Thank you so much. very clear explanation,2024-01-10T15:54:29Z,0
VIBWdLLq9kQ,@Rajashree-o5z,Git init kuduthum varala rendu folderlayum,2024-01-10T12:37:06Z,0
VIBWdLLq9kQ,@kishoreravi2665,Bro ne Vera maari bro 🔥,2024-01-10T09:28:57Z,0
VIBWdLLq9kQ,@Rajesh-gi8jb,"Perfect course for beginners, Also try to make the video like how to undo the things we did and also what is rebase. Shall we use visual studio?",2024-01-10T07:28:04Z,0
VIBWdLLq9kQ,@vijayalakshmit2548,Sir can you share that ppt please,2024-01-09T11:12:49Z,0
VIBWdLLq9kQ,@Sam-nh1vh,Bro react js ku oru tutorial video podunga bro....,2024-01-09T08:14:56Z,0
VIBWdLLq9kQ,@gamestechtamil2386,bro py to apk convert video venum,2024-01-09T07:52:19Z,1
VIBWdLLq9kQ,@abinyesudhas3716,thanks bro!☺,2024-01-08T16:57:25Z,0
VIBWdLLq9kQ,@sai5102,bro gitup install pani koda use panalama ilana google la tha use pana mudiuma,2024-01-08T06:15:33Z,0
VIBWdLLq9kQ,@fishfanaticgokul4758,"na more than few times git install panirupen same as like i give mutiple enter and its done bro
😝😝😝😝",2024-01-06T17:53:26Z,0
VIBWdLLq9kQ,@Sam-nh1vh,Bro... react js podunga podunga bro,2024-01-06T14:32:44Z,0
VIBWdLLq9kQ,@mohamedasan2,Java tutorials video venum bro❤,2024-01-05T15:58:17Z,0
VIBWdLLq9kQ,@Loveyou3000times.,"Worth uh varma Worth uh!!!
Seriously one of the best git and github video i never seen in youtube.1:22:00 mins totally worth it.Tnx alot bro . its added advantage for techie's..",2024-01-05T13:44:57Z,26
VIBWdLLq9kQ,@hareeshms2320,Bro devops pathi podunga ...bro pls vere utube channel pathen puriyala...onga examples ellam crt ah puriyum,2024-01-05T05:44:42Z,0
VIBWdLLq9kQ,@prathapstd2,"PS C:\Users\ELCOT\Desktop\GitBEGINS> git clone https://github.com/GitMakesClever/Personal-id.git
git : The term 'git' is not recognized as the name of a cmdlet, function, script file, or operable 
program. Check the spelling of the name, or if a path was included, verify that the path is correct and 
try again.
At line:1 char:1
+ git clone https://github.com/GitMakesClever/Personal-id.git
+ ~~~
    + CategoryInfo          : ObjectNotFound: (git:String) [], CommandNotFoundException
    + FullyQualifiedErrorId : CommandNotFoundException

how to fix the prblem bro..?",2024-01-04T14:43:08Z,0
VIBWdLLq9kQ,@arundaniel6127,👍👍👍,2024-01-04T10:32:23Z,0
VIBWdLLq9kQ,@crunchytreateditz,Thank you so much bro.. Very helpful❤❤,2024-01-02T13:14:08Z,3
VIBWdLLq9kQ,@nithishprabhakaran5063,Broo its worthy video ⚡Tq for Clear Explanation 🔥,2023-12-29T15:27:58Z,0
VIBWdLLq9kQ,@DhanabakiyamSelvaraj,Thank you bro❤,2023-12-28T16:11:07Z,0
VIBWdLLq9kQ,@GB-bu6vx,Awesome .explained very well,2023-12-28T04:39:35Z,0
VIBWdLLq9kQ,@subbulakshminatarajan5320,"Hello bro 
This video has made a beginner like me who has little bit background in information systems life easier",2023-12-27T13:12:36Z,0
VIBWdLLq9kQ,@C34KarthickRajaS,college staffs lam waste nu ippo than purithusuch a wow tutorial ,2023-12-24T12:46:50Z,1
VIBWdLLq9kQ,@Someshkumar012,"Bro like this CSS and HTML and javascript master class panuga bro 
I miss your CSS HTML master class bro
Master class on online pannuga bro
Waiting for your next section bro",2023-12-24T05:43:12Z,0
VIBWdLLq9kQ,@uvaraninandakumar7467,Really a ultimate guide to learn GIT. Thanks.,2023-12-23T15:30:06Z,0
VIBWdLLq9kQ,@vijay0333,"Thanks bro...
🤗",2023-12-21T17:06:34Z,0
VIBWdLLq9kQ,@Rafeek_Ahamed,Bro python Full stack development pathi video poduga bro,2023-12-21T13:38:26Z,0
VIBWdLLq9kQ,@Rafeek_Ahamed,Thank you so much brother ❤,2023-12-21T13:37:36Z,0
VIBWdLLq9kQ,@கதிர்-ங8ப,Thanks a lot bro❤,2023-12-21T11:35:03Z,0
VIBWdLLq9kQ,@SIRANJEEVI.R,Thanks bro. now i am able to work with github but It would be helpful if you explain the page structure and working [ for example the purpose of the each element in page ],2023-12-19T16:15:53Z,0
VIBWdLLq9kQ,@manojkumarm6609,"Bro ena dha fullstack kathuktalum, interview la DSA round la poidudhu,DSA epdi approach pananum,slove pananum solikudunga bro,sila tym questions ae puriyamatidhu DSA la,so easy way solunga, important topics cover pani ques&ans oda video podu bro",2023-12-18T15:14:06Z,0
VIBWdLLq9kQ,@mohamedyousuf8750,Bro yanaku change panna atha M symbol varala bro ean,2023-12-18T07:45:48Z,0
VIBWdLLq9kQ,@KavinkumarV-c5e,please upload Jenkins CI and CD video for Testing,2023-12-17T13:43:26Z,0
VIBWdLLq9kQ,@KavinkumarV-c5e,"Very Useful video... 
Nice teaching....
After watched this video have a Good Experience...
Congrats for your efforts..",2023-12-17T10:32:43Z,0
VIBWdLLq9kQ,@vigneshvicky-tc4ge,👍👌🤝,2023-12-16T14:18:31Z,0
VIBWdLLq9kQ,@saiprasanthpk17,git clone command is not working for me anyone please help me,2023-12-16T13:48:50Z,0
VIBWdLLq9kQ,@alia-mybea,"Bro  15 .11 while greating a file in folder permission denied (publickey).
Fatal: could not read from remote repository. 
Please make sure you have the correct access rights and the repository exists varuthu bro enna pannalaam",2023-12-15T05:21:15Z,0
VIBWdLLq9kQ,@akilakuzhalim6657,Angular and react video podunga na,2023-12-14T07:51:26Z,0
VIBWdLLq9kQ,@karunakaran6416,Ithu madu oru video venu bro please 🙏 bro,2023-12-12T17:01:01Z,1
VIBWdLLq9kQ,@karunakaran6416,"Bro  git commit -m ""test2.txt  file added"" sonnigala athu appara  athla vathu e-mail thappunu varuthu poraa athugu appra 
Git   push origin thu appra theryailla bro ithu madu oluga solluga bro please 🙏🙏🙏 pora athu appra thappu varuthu poraaaa 🙏🙏🙏🙏",2023-12-12T16:59:50Z,1
VIBWdLLq9kQ,@VijayaBaskarvvk,"Hi brother, your way of teaching is excellent especially in Tamil. It deserves a subscriber. Keep it up brother..",2023-12-11T17:18:09Z,9
VIBWdLLq9kQ,@skishore8624,Bro please provide the PPT mentioned in above video.,2023-12-11T05:32:47Z,1
VIBWdLLq9kQ,@juswanth.t133,Providing timestamps would be appreciated.,2023-12-09T07:24:04Z,1
VIBWdLLq9kQ,@ananthchellappa3940,excellent one,2023-12-08T23:50:01Z,1
VIBWdLLq9kQ,@madhubalaramalingam,Teach Selenium with java,2023-12-08T14:11:42Z,2
VIBWdLLq9kQ,@sundarthamilselvi,Bro git offline la use panalam ma,2023-12-07T14:13:38Z,1
VIBWdLLq9kQ,@vishielango3881,"hello bro, completely different and good experience in your teaching, your real time examples and coding techniques are stick in to my mind. you nailed it. thank you so much for spending your time in valuable reason, big applause...",2023-12-07T07:58:42Z,14
VIBWdLLq9kQ,@rohinisivapalan9993,Superr Anna. Your method of teaching was very nice. 🤩🤩Thanks Anna🙏,2023-12-05T16:53:54Z,0
VIBWdLLq9kQ,@soundariyacreations,Master piece😍,2023-12-05T10:57:52Z,0
VIBWdLLq9kQ,@vellaikumarappanpl705,cannot understand the difference between git pull and git pull origin main...1:20:15,2023-12-03T16:43:20Z,0
VIBWdLLq9kQ,@poojak4432,"In command prompt la command is not working even after change the path in environment variables of bin and cmd link, let me what to do😢",2023-12-01T13:16:22Z,1
VIBWdLLq9kQ,@shrutid8446,Vare level thnk u soo much,2023-12-01T06:20:27Z,0
VIBWdLLq9kQ,@tamil_status1608,Bro Docker Tutorial venum bro,2023-11-30T09:05:38Z,0
VIBWdLLq9kQ,@abishekthayaanantham7157,Thank you! It's simple and comprehensive. It really helped me.,2023-11-29T13:37:55Z,0
VIBWdLLq9kQ,@praveenakumar9080,bro while editing text in vscode it is not showing 'm' modified becaz of that after all git commands it is not reflecting in github repo. wat to do pls help,2023-11-28T13:41:59Z,1
VIBWdLLq9kQ,@SriRam-nc9rx,Bro ppt link kedaikuma 🔗,2023-11-27T11:41:42Z,0
VIBWdLLq9kQ,@royaljkboss1185,RIP  for who can't unterstand temil language,2023-11-24T02:09:35Z,1
VIBWdLLq9kQ,@Vanitha_5,Thank You So much for your wonderful Explanation,2023-11-23T19:10:24Z,0
VIBWdLLq9kQ,@prabavathy.r7089,Hai bro please java videos potuga,2023-11-23T11:09:00Z,0
VIBWdLLq9kQ,@sathyak1791,Great explanation ❤,2023-11-23T07:12:26Z,0
VIBWdLLq9kQ,@Karthi335,"Hi bro , it will be more helpful if you share ppt",2023-11-22T18:54:44Z,0
VIBWdLLq9kQ,@vipinayanvipi4215,"Git add . Kudukumbothu ""Repository name"" does not have commit check out nu varuthu ena panrathu",2023-11-22T17:16:52Z,0
VIBWdLLq9kQ,@keshavravanan2856,"hi bro 
unga tutorial la na java , css la learn pana romba use full ah erudhuchu but neinga suggest panniganu [NIVIA] la ethical  hacking course join pana but ennoda cash dha waste ah pochi but ipa adhu prblm illa unga suggestion la eruku hope dha spoil aguthu bro plz suggest worthy courses.
thanku!",2023-11-22T08:51:27Z,0
VIBWdLLq9kQ,@Annamalai4U,"i was struggling, how to learn github, learning in english its kind of boreaing, but ur video really satisfied me",2023-11-22T03:47:15Z,0
VIBWdLLq9kQ,@sandhashorubi3502,Thanks for your simplified and amplified video. Learned this new topics. you earned a subscriber..,2023-11-21T18:56:44Z,0
